  id   | empty_count | full_count | sum 
  3328 |          13 |        111 | 124
   502 |           9 |        115 | 124
  3397 |          14 |        110 | 124
 11185 |          13 |        111 | 124
   226 |          13 |        111 | 124
  6894 |          13 |        111 | 124
  5824 |          12 |        112 | 124
   446 |          13 |        111 | 124
  6907 |          11 |        113 | 124
  6847 |          11 |        113 | 124
   411 |          13 |        111 | 124
  3557 |          12 |        112 | 124
  6711 |          12 |        112 | 124
  6662 |          13 |        111 | 124
 11377 |          12 |        112 | 124
   384 |          13 |        111 | 124
   275 |          12 |        112 | 124
  5326 |          12 |        112 | 124
  3904 |          13 |        111 | 124
  4453 |           9 |        115 | 124
  6208 |          10 |        114 | 124
  6205 |          12 |        112 | 124
  6195 |          12 |        112 | 124
  1406 |          11 |        113 | 124
  9512 |          14 |        110 | 124
  9679 |          11 |        113 | 124
  9682 |          13 |        111 | 124
  6019 |          14 |        111 | 125
  6941 |          12 |        113 | 125
  6966 |          14 |        111 | 125
   688 |          11 |        114 | 125
  2895 |          12 |        113 | 125
  9154 |          14 |        111 | 125
  1349 |          13 |        112 | 125
   112 |          13 |        112 | 125
  1661 |          13 |        112 | 125
 11616 |          10 |        115 | 125
  4101 |          12 |        113 | 125
   374 |          11 |        114 | 125
  1886 |          12 |        113 | 125
  6190 |          14 |        111 | 125
  9676 |          13 |        112 | 125
  1896 |          12 |        113 | 125
  3094 |          13 |        112 | 125
  9360 |          14 |        111 | 125
  5976 |          12 |        113 | 125
 11050 |          14 |        111 | 125
  5467 |          11 |        114 | 125
  6269 |          14 |        111 | 125
 10180 |          12 |        113 | 125
  8521 |          13 |        112 | 125
 10231 |          12 |        113 | 125
  5947 |          14 |        111 | 125
  6348 |          12 |        113 | 125
  1010 |          13 |        112 | 125
  8456 |          11 |        114 | 125
 11716 |          13 |        112 | 125
  3862 |          14 |        111 | 125
  9400 |          13 |        112 | 125
  5301 |          11 |        114 | 125
  2131 |          12 |        113 | 125
   973 |          12 |        113 | 125
 10345 |          13 |        112 | 125
  9277 |          10 |        115 | 125
  8325 |          10 |        115 | 125
   948 |          14 |        111 | 125
 10406 |          11 |        114 | 125
  2316 |           9 |        116 | 125
  8161 |          11 |        114 | 125
  9456 |          13 |        112 | 125
  9414 |          14 |        111 | 125
  2348 |          12 |        113 | 125
 10478 |          17 |        108 | 125
  2635 |          12 |        113 | 125
  2679 |          14 |        111 | 125
   228 |          11 |        114 | 125
  7215 |          14 |        111 | 125
   452 |          13 |        112 | 125
  9186 |          12 |        113 | 125
  6920 |          12 |        113 | 125
  4130 |          11 |        115 | 126
  7395 |          14 |        112 | 126
  7556 |           8 |        118 | 126
  7052 |          11 |        115 | 126
  3342 |          13 |        113 | 126
 10749 |          14 |        112 | 126
  7620 |          13 |        113 | 126
 10709 |          12 |        114 | 126
   707 |          13 |        113 | 126
 11158 |          11 |        115 | 126
  1451 |          12 |        114 | 126
   747 |          14 |        112 | 126
  3439 |          13 |        113 | 126
  2609 |          13 |        113 | 126
  5908 |          13 |        113 | 126
 11248 |          14 |        112 | 126
  8092 |          14 |        112 | 126
  8149 |          13 |        113 | 126
  6655 |          13 |        113 | 126
  3663 |          11 |        115 | 126
  6621 |          13 |        113 | 126
  2245 |          13 |        113 | 126
  3819 |          13 |        113 | 126
  5280 |          12 |        114 | 126
  8423 |          14 |        112 | 126
    17 |          12 |        114 | 126
  6424 |          13 |        113 | 126
  9693 |          14 |        112 | 126
   152 |          13 |        113 | 126
 10228 |          13 |        113 | 126
  8612 |          13 |        113 | 126
  2010 |          14 |        112 | 126
  3947 |          13 |        113 | 126
  5760 |          12 |        114 | 126
  1105 |          11 |        115 | 126
  1136 |           9 |        117 | 126
  5695 |          12 |        114 | 126
 11607 |          14 |        112 | 126
  6136 |          12 |        114 | 126
  5995 |          11 |        115 | 126
 11611 |          13 |        113 | 126
 10018 |          10 |        116 | 126
  9981 |          12 |        114 | 126
  4175 |          14 |        112 | 126
  5561 |          13 |        113 | 126
  9019 |          12 |        114 | 126
  9899 |          12 |        114 | 126
  9073 |          12 |        114 | 126
  9379 |          13 |        113 | 126
  9596 |          12 |        114 | 126
  1410 |          10 |        116 | 126
  9832 |          12 |        114 | 126
  9229 |          13 |        113 | 126
  6013 |          13 |        113 | 126
  7245 |          10 |        116 | 126
  7190 |          11 |        115 | 126
  7187 |          11 |        115 | 126
  3173 |           9 |        117 | 126
 11003 |          13 |        113 | 126
  9764 |          11 |        115 | 126
  2542 |          11 |        116 | 127
  5045 |          11 |        116 | 127
  4591 |          10 |        117 | 127
   642 |           9 |        118 | 127
  1386 |          11 |        116 | 127
  8833 |          12 |        115 | 127
  7545 |          13 |        114 | 127
  3134 |          11 |        116 | 127
  6808 |          12 |        115 | 127
  7019 |          14 |        113 | 127
  3258 |          12 |        115 | 127
  4113 |          11 |        116 | 127
   676 |          14 |        113 | 127
  9398 |          14 |        113 | 127
  5829 |          13 |        114 | 127
  8253 |          13 |        114 | 127
  9477 |          13 |        114 | 127
 11534 |          13 |        114 | 127
  2403 |          11 |        116 | 127
  8101 |          13 |        114 | 127
  1024 |           9 |        118 | 127
  6794 |          12 |        115 | 127
  3453 |          15 |        112 | 127
  8602 |          13 |        114 | 127
  1115 |          13 |        114 | 127
  3049 |          13 |        114 | 127
  1471 |          12 |        115 | 127
  3294 |          13 |        114 | 127
  6852 |          11 |        116 | 127
  5494 |          12 |        115 | 127
  5541 |          13 |        114 | 127
  9959 |          14 |        113 | 127
  3249 |          11 |        116 | 127
 10295 |          11 |        116 | 127
  7197 |          10 |        117 | 127
  4849 |          10 |        117 | 127
  7333 |          11 |        117 | 128
 10603 |          13 |        115 | 128
  3069 |          12 |        116 | 128
  2672 |          12 |        116 | 128
  1505 |          11 |        117 | 128
  9478 |          13 |        115 | 128
  7821 |          10 |        118 | 128
  7884 |           9 |        119 | 128
 10783 |          12 |        116 | 128
  2339 |          12 |        116 | 128
  8159 |          13 |        115 | 128
    52 |          11 |        117 | 128
  8180 |           9 |        119 | 128
   371 |          12 |        116 | 128
 10699 |          11 |        117 | 128
  4314 |          12 |        116 | 128
  3391 |          13 |        115 | 128
  8221 |          12 |        116 | 128
  1624 |          12 |        116 | 128
   696 |          13 |        115 | 128
  9510 |           9 |        119 | 128
  2222 |          12 |        116 | 128
 11441 |          14 |        114 | 128
  2185 |          14 |        114 | 128
  9309 |          13 |        115 | 128
  6505 |          12 |        116 | 128
  9553 |          13 |        115 | 128
  8405 |          12 |        116 | 128
  4234 |          12 |        116 | 128
  4215 |          13 |        115 | 128
  5282 |          13 |        115 | 128
  7488 |          11 |        117 | 128
  8971 |           9 |        119 | 128
  7463 |          11 |        117 | 128
   631 |          13 |        115 | 128
   997 |          14 |        114 | 128
  5779 |          13 |        115 | 128
   998 |          13 |        115 | 128
  3210 |          12 |        116 | 128
  1194 |          10 |        118 | 128
  6118 |           9 |        119 | 128
  2099 |          12 |        116 | 128
  2084 |          12 |        116 | 128
  1548 |          13 |        115 | 128
  5530 |          11 |        117 | 128
  3905 |           9 |        119 | 128
 11578 |          13 |        115 | 128
  6134 |          12 |        116 | 128
  3046 |          14 |        114 | 128
  4667 |          11 |        117 | 128
  3949 |          12 |        116 | 128
  7138 |           8 |        120 | 128
   148 |          13 |        115 | 128
  5996 |          11 |        118 | 129
   646 |          12 |        117 | 129
   156 |          12 |        117 | 129
    74 |          15 |        114 | 129
  7801 |          11 |        118 | 129
 10248 |           7 |        122 | 129
  8582 |          13 |        116 | 129
  3383 |          12 |        117 | 129
  6351 |          13 |        116 | 129
  3662 |          11 |        118 | 129
   570 |          11 |        118 | 129
  8455 |          13 |        116 | 129
 10784 |          11 |        118 | 129
  1465 |          13 |        116 | 129
 10837 |          13 |        116 | 129
   539 |          12 |        117 | 129
